Call_ID,Customer_Id,Agent,Date_Of_Call,Time_Of_Call,Resolved,Answered,Topic,Speed_of_answer_in_seconds,Duration,Satisfaction_rating
2911,3283,Dan,2021-02-20,1:56:38 PM,1,1,Contract related,70,12:02:59 AM,3
2912,1559,Jim,2021-02-20,1:56:38 PM,0,0,Streaming,,,
2913,2305,Dan,2021-02-20,2:13:55 PM,1,1,Admin Support,33,12:00:40 AM,1
2914,1560,Diane,2021-02-20,2:13:55 PM,0,0,Contract related,,,
2915,1871,Greg,2021-02-20,2:28:19 PM,0,1,Admin Support,15,12:05:32 AM,1
2916,4212,Joe,2021-02-20,2:28:19 PM,1,1,Streaming,103,12:04:56 AM,4
2917,5010,Martha,2021-02-20,3:07:12 PM,1,1,Contract related,61,12:05:50 AM,5
2918,1561,Greg,2021-02-20,3:07:12 PM,0,0,Admin Support,,,
2919,4213,Greg,2021-02-20,3:11:31 PM,1,1,Contract related,32,12:01:25 AM,4
2920,4214,Dan,2021-02-20,3:11:31 PM,1,1,Admin Support,33,12:01:42 AM,4
2921,3284,Becky,2021-02-20,3:12:58 PM,1,1,Payment related,30,12:05:50 AM,3
2922,4215,Stewart,2021-02-20,3:12:58 PM,1,1,Streaming,36,12:05:26 AM,4
2923,4216,Dan,2021-02-20,3:21:36 PM,1,1,Technical Support,16,12:04:20 AM,4
2924,3285,Stewart,2021-02-20,3:21:36 PM,1,1,Technical Support,60,12:04:27 AM,3
2925,1562,Stewart,2021-02-20,3:53:17 PM,0,0,Technical Support,,,
2926,4217,Stewart,2021-02-20,3:53:17 PM,1,1,Contract related,42,12:04:56 AM,4
2927,393,Dan,2021-02-20,4:00:29 PM,1,1,Contract related,58,12:05:41 AM,1
2928,1872,Greg,2021-02-20,4:00:29 PM,0,1,Payment related,44,12:02:18 AM,1
2929,1873,Martha,2021-02-20,4:10:34 PM,0,1,Streaming,72,12:02:33 AM,1
2930,4218,Stewart,2021-02-20,4:10:34 PM,1,1,Streaming,13,12:03:57 AM,4
2931,4219,Jim,2021-02-20,4:14:53 PM,1,1,Streaming,113,12:03:31 AM,4
2932,1563,Joe,2021-02-20,4:14:53 PM,0,0,Streaming,,,
2933,732,Greg,2021-02-20,4:16:19 PM,1,1,Contract related,51,12:06:30 AM,4
2934,242,Greg,2021-02-20,4:16:19 PM,0,1,Contract related,85,12:05:14 AM,1
2935,2056,Stewart,2021-02-20,4:32:10 PM,0,1,Payment related,27,12:06:24 AM,4
2936,593,Dan,2021-02-20,4:32:10 PM,1,1,Contract related,75,12:03:25 AM,3
2937,2602,Jim,2021-02-20,4:52:19 PM,1,1,Contract related,63,12:05:33 AM,2
2938,1564,Dan,2021-02-20,4:52:19 PM,0,0,Admin Support,,,
2939,3286,Diane,2021-02-20,5:25:26 PM,1,1,Payment related,22,12:00:51 AM,3
2940,129,Becky,2021-02-20,5:25:26 PM,0,0,Contract related,,,
2941,276,Stewart,2021-02-20,5:57:07 PM,0,1,Admin Support,106,12:03:45 AM,3
2942,4220,Greg,2021-02-20,5:57:07 PM,1,1,Streaming,86,12:02:40 AM,4
2943,594,Stewart,2021-02-21,9:57:36 AM,1,1,Contract related,55,12:06:04 AM,3
2944,2603,Martha,2021-02-21,9:57:36 AM,1,1,Admin Support,74,12:06:46 AM,2
2945,5011,Stewart,2021-02-21,10:12:00 AM,1,1,Admin Support,53,12:06:20 AM,5
2946,3287,Joe,2021-02-21,10:12:00 AM,1,1,Technical Support,115,12:02:05 AM,3
2947,4221,Jim,2021-02-21,10:22:05 AM,1,1,Admin Support,29,12:01:30 AM,4
2948,4222,Joe,2021-02-21,10:22:05 AM,1,1,Payment related,16,12:02:10 AM,4
2949,1970,Martha,2021-02-21,11:06:43 AM,0,1,Technical Support,26,12:03:45 AM,3
2950,2306,Becky,2021-02-21,11:06:43 AM,1,1,Technical Support,71,12:03:49 AM,1
2951,4223,Joe,2021-02-21,11:08:10 AM,1,1,Streaming,109,12:04:31 AM,4
2952,5012,Joe,2021-02-21,11:08:10 AM,1,1,Technical Support,102,12:03:50 AM,5
2953,4224,Joe,2021-02-21,11:12:29 AM,1,1,Payment related,115,12:00:37 AM,4
2954,4225,Diane,2021-02-21,11:12:29 AM,1,1,Technical Support,48,12:02:27 AM,4
2955,5013,Dan,2021-02-21,11:35:31 AM,1,1,Streaming,41,12:04:27 AM,5
2956,4226,Greg,2021-02-21,11:35:31 AM,1,1,Technical Support,97,12:03:10 AM,4
2957,1971,Martha,2021-02-21,11:42:43 AM,0,1,Payment related,39,12:03:22 AM,3
2958,1565,Becky,2021-02-21,11:42:43 AM,0,0,Admin Support,,,
2959,3288,Jim,2021-02-21,11:54:14 AM,1,1,Payment related,73,12:01:13 AM,3
2960,2307,Dan,2021-02-21,11:54:14 AM,1,1,Contract related,25,12:01:06 AM,1
2961,3289,Becky,2021-02-21,12:21:36 PM,1,1,Streaming,84,12:03:49 AM,3
2962,5014,Becky,2021-02-21,12:21:36 PM,1,1,Technical Support,99,12:02:35 AM,5
2963,595,Jim,2021-02-21,12:25:55 PM,1,1,Streaming,108,12:05:28 AM,3
2964,4227,Greg,2021-02-21,12:25:55 PM,1,1,Payment related,80,12:02:17 AM,4
2965,4228,Becky,2021-02-21,12:57:36 PM,1,1,Payment related,77,12:01:15 AM,4
2966,5015,Stewart,2021-02-21,12:57:36 PM,1,1,Admin Support,14,12:01:31 AM,5
2967,328,Stewart,2021-02-21,1:14:53 PM,0,1,Technical Support,69,12:05:10 AM,5
2968,3290,Jim,2021-02-21,1:14:53 PM,1,1,Contract related,91,12:00:53 AM,3
2969,1566,Greg,2021-02-21,1:35:02 PM,0,0,Payment related,,,
2970,2308,Becky,2021-02-21,1:35:02 PM,1,1,Payment related,125,12:03:09 AM,1
2971,4229,Becky,2021-02-21,1:56:38 PM,1,1,Streaming,25,12:06:00 AM,4
2972,733,Dan,2021-02-21,1:56:38 PM,1,1,Payment related,60,12:04:45 AM,4
2973,1972,Becky,2021-02-21,1:59:31 PM,0,1,Technical Support,97,12:04:40 AM,3
2974,2309,Dan,2021-02-21,1:59:31 PM,1,1,Admin Support,41,12:04:56 AM,1
2975,1567,Stewart,2021-02-21,2:29:46 PM,0,0,Payment related,,,
2976,4230,Greg,2021-02-21,2:29:46 PM,1,1,Streaming,47,12:06:59 AM,4
2977,130,Becky,2021-02-21,2:47:02 PM,0,0,Contract related,,,
2978,5016,Jim,2021-02-21,2:47:02 PM,1,1,Streaming,82,12:06:34 AM,5
2979,4231,Greg,2021-02-21,2:58:34 PM,1,1,Admin Support,94,12:04:43 AM,4
2980,734,Becky,2021-02-21,2:58:34 PM,1,1,Contract related,43,12:04:43 AM,4
2981,2310,Stewart,2021-02-21,3:10:05 PM,1,1,Technical Support,27,12:04:07 AM,1
2982,1973,Joe,2021-02-21,3:10:05 PM,0,1,Technical Support,15,12:02:51 AM,3
2983,4232,Jim,2021-02-21,3:44:38 PM,1,1,Technical Support,21,12:01:22 AM,4
2984,5017,Dan,2021-02-21,3:44:38 PM,1,1,Technical Support,30,12:01:46 AM,5
2985,243,Diane,2021-02-21,3:46:05 PM,0,1,Admin Support,106,12:02:10 AM,1
2986,3291,Jim,2021-02-21,3:46:05 PM,1,1,Admin Support,56,12:05:21 AM,3
2987,5018,Dan,2021-02-21,4:23:31 PM,1,1,Payment related,100,12:06:33 AM,5
2988,3292,Diane,2021-02-21,4:23:31 PM,1,1,Streaming,48,12:05:46 AM,3
2989,5019,Jim,2021-02-21,4:59:31 PM,1,1,Streaming,74,12:03:37 AM,5
2990,394,Stewart,2021-02-21,4:59:31 PM,1,1,Admin Support,100,12:04:00 AM,1
2991,1974,Diane,2021-02-21,5:19:41 PM,0,1,Payment related,90,12:02:43 AM,3
2992,1568,Becky,2021-02-21,5:19:41 PM,0,0,Technical Support,,,
2993,5020,Dan,2021-02-21,5:21:07 PM,1,1,Payment related,43,12:06:20 AM,5
2994,4233,Joe,2021-02-21,5:21:07 PM,1,1,Payment related,68,12:05:13 AM,4
2995,1569,Jim,2021-02-21,5:49:55 PM,0,0,Streaming,,,
2996,2311,Diane,2021-02-21,5:49:55 PM,1,1,Admin Support,65,12:05:18 AM,1
2997,5021,Greg,2021-02-22,9:04:19 AM,1,1,Admin Support,125,12:01:58 AM,5
2998,4234,Joe,2021-02-22,9:04:19 AM,1,1,Admin Support,62,12:05:13 AM,4
2999,3293,Jim,2021-02-22,9:44:38 AM,1,1,Payment related,24,12:02:10 AM,3
3000,1570,Becky,2021-02-22,9:44:38 AM,0,0,Streaming,,,
3001,4235,Jim,2021-02-22,11:12:29 AM,1,1,Streaming,41,12:02:17 AM,4
3002,3294,Becky,2021-02-22,11:12:29 AM,1,1,Streaming,81,12:01:53 AM,3
3003,5022,Diane,2021-02-22,11:13:55 AM,1,1,Technical Support,21,12:05:28 AM,5
3004,1571,Joe,2021-02-22,11:13:55 AM,0,0,Admin Support,,,
3005,1572,Jim,2021-02-22,11:29:46 AM,0,0,Streaming,,,
3006,4236,Jim,2021-02-22,11:29:46 AM,1,1,Contract related,42,12:04:28 AM,4
3007,5023,Greg,2021-02-22,11:58:34 AM,1,1,Streaming,79,12:05:21 AM,5
3008,4237,Greg,2021-02-22,11:58:34 AM,1,1,Technical Support,120,12:04:53 AM,4
3009,4238,Dan,2021-02-22,12:04:19 PM,1,1,Admin Support,10,12:02:34 AM,4
3010,395,Jim,2021-02-22,12:04:19 PM,1,1,Streaming,21,12:05:05 AM,1
3011,2128,Diane,2021-02-22,1:01:55 PM,0,1,Technical Support,16,12:03:35 AM,5
3012,5024,Joe,2021-02-22,1:01:55 PM,1,1,Payment related,34,12:06:19 AM,5
3013,396,Diane,2021-02-22,1:19:12 PM,1,1,Contract related,116,12:06:53 AM,1
3014,488,Greg,2021-02-22,1:19:12 PM,1,1,Admin Support,28,12:06:25 AM,2
3015,596,Martha,2021-02-22,1:30:43 PM,1,1,Technical Support,75,12:02:33 AM,3
3016,1573,Martha,2021-02-22,1:30:43 PM,0,0,Payment related,,,
3017,1898,Joe,2021-02-22,2:06:43 PM,0,1,Payment related,29,12:03:34 AM,2
3018,1574,Jim,2021-02-22,2:06:43 PM,0,0,Technical Support,,,
3019,1575,Becky,2021-02-22,2:32:38 PM,0,0,Technical Support,,,
3020,4239,Dan,2021-02-22,2:32:38 PM,1,1,Technical Support,118,12:02:11 AM,4
3021,3295,Dan,2021-02-22,2:32:38 PM,1,1,Admin Support,87,12:05:04 AM,3
3022,1975,Diane,2021-02-22,2:32:38 PM,0,1,Streaming,100,12:06:45 AM,3
3023,2604,Becky,2021-02-22,3:12:58 PM,1,1,Admin Support,114,12:05:05 AM,2
3024,4240,Stewart,2021-02-22,3:12:58 PM,1,1,Technical Support,69,12:00:35 AM,4
3025,3296,Jim,2021-02-22,3:18:43 PM,1,1,Admin Support,112,12:01:59 AM,3
3026,1576,Dan,2021-02-22,3:18:43 PM,0,0,Technical Support,,,
3027,3297,Stewart,2021-02-22,3:37:26 PM,1,1,Streaming,48,12:01:54 AM,3
3028,2605,Becky,2021-02-22,3:37:26 PM,1,1,Payment related,92,12:01:26 AM,2
3029,4241,Jim,2021-02-22,3:37:26 PM,1,1,Streaming,102,12:06:34 AM,4
3030,3298,Martha,2021-02-22,3:37:26 PM,1,1,Technical Support,16,12:06:31 AM,3
3031,5025,Joe,2021-02-22,3:41:46 PM,1,1,Technical Support,58,12:02:53 AM,5
3032,5026,Becky,2021-02-22,3:41:46 PM,1,1,Contract related,87,12:01:42 AM,5
3033,4242,Joe,2021-02-22,3:48:58 PM,1,1,Contract related,88,12:01:17 AM,4
3034,3299,Dan,2021-02-22,3:48:58 PM,1,1,Admin Support,59,12:03:42 AM,3
3035,3300,Jim,2021-02-22,4:26:24 PM,1,1,Streaming,11,12:03:15 AM,3
3036,597,Joe,2021-02-22,4:26:24 PM,1,1,Technical Support,75,12:06:33 AM,3
3037,3301,Greg,2021-02-22,4:39:22 PM,1,1,Admin Support,64,12:06:37 AM,3
3038,2312,Becky,2021-02-22,4:39:22 PM,1,1,Streaming,95,12:05:16 AM,1
3039,4243,Martha,2021-02-22,4:55:12 PM,1,1,Technical Support,94,12:05:02 AM,4
3040,1577,Greg,2021-02-22,4:55:12 PM,0,0,Payment related,,,
3041,1578,Joe,2021-02-22,5:03:50 PM,0,0,Contract related,,,
3042,1579,Becky,2021-02-22,5:03:50 PM,0,0,Admin Support,,,
3043,131,Dan,2021-02-22,5:09:36 PM,0,0,Contract related,,,
3044,3302,Diane,2021-02-22,5:09:36 PM,1,1,Contract related,41,12:02:08 AM,3
3045,3303,Diane,2021-02-22,5:19:41 PM,1,1,Admin Support,38,12:03:48 AM,3
3046,5027,Martha,2021-02-22,5:19:41 PM,1,1,Streaming,33,12:01:42 AM,5
3047,3304,Dan,2021-02-23,9:02:53 AM,1,1,Technical Support,49,12:01:01 AM,3
3048,5028,Dan,2021-02-23,9:02:53 AM,1,1,Streaming,97,12:00:46 AM,5
3049,3305,Becky,2021-02-23,9:23:02 AM,1,1,Payment related,23,12:02:53 AM,3
3050,3306,Joe,2021-02-23,9:23:02 AM,1,1,Technical Support,60,12:06:16 AM,3
3051,2606,Martha,2021-02-23,9:43:12 AM,1,1,Technical Support,48,12:06:24 AM,2
3052,4244,Diane,2021-02-23,9:43:12 AM,1,1,Contract related,28,12:01:45 AM,4
3053,4245,Martha,2021-02-23,10:24:58 AM,1,1,Technical Support,104,12:05:43 AM,4
3054,4246,Greg,2021-02-23,10:24:58 AM,1,1,Contract related,115,12:01:23 AM,4
3055,1976,Becky,2021-02-23,10:43:41 AM,0,1,Admin Support,89,12:01:52 AM,3
3056,1580,Martha,2021-02-23,10:43:41 AM,0,0,Contract related,,,
3057,3307,Stewart,2021-02-23,10:49:26 AM,1,1,Technical Support,111,12:04:17 AM,3
3058,5029,Jim,2021-02-23,10:49:26 AM,1,1,Payment related,17,12:06:18 AM,5
3059,3308,Diane,2021-02-23,11:22:34 AM,1,1,Technical Support,112,12:01:03 AM,3
3060,2129,Stewart,2021-02-23,11:22:34 AM,0,1,Streaming,100,12:04:25 AM,5
3061,1581,Becky,2021-02-23,12:01:26 PM,0,0,Payment related,,,
3062,3309,Diane,2021-02-23,12:01:26 PM,1,1,Admin Support,40,12:04:13 AM,3
3063,1582,Martha,2021-02-23,12:41:46 PM,0,0,Contract related,,,
3064,3310,Becky,2021-02-23,12:41:46 PM,1,1,Admin Support,29,12:01:10 AM,3
3065,2057,Jim,2021-02-23,12:59:02 PM,0,1,Admin Support,39,12:06:33 AM,4
3066,3311,Diane,2021-02-23,12:59:02 PM,1,1,Payment related,41,12:01:18 AM,3
3067,1583,Stewart,2021-02-23,1:26:24 PM,0,0,Streaming,,,
3068,132,Martha,2021-02-23,1:26:24 PM,0,0,Technical Support,,,
3069,5030,Becky,2021-02-23,1:37:55 PM,1,1,Admin Support,56,12:00:37 AM,5
3070,397,Diane,2021-02-23,1:37:55 PM,1,1,Streaming,76,12:02:16 AM,1
3071,1977,Greg,2021-02-23,1:45:07 PM,0,1,Admin Support,36,12:01:06 AM,3
3072,3312,Jim,2021-02-23,1:45:07 PM,1,1,Streaming,111,12:01:42 AM,3
3073,4247,Becky,2021-02-23,2:28:19 PM,1,1,Payment related,17,12:03:04 AM,4
3074,5031,Diane,2021-02-23,2:28:19 PM,1,1,Payment related,121,12:03:23 AM,5
3075,735,Stewart,2021-02-23,2:34:05 PM,1,1,Payment related,69,12:06:05 AM,4
3076,3313,Jim,2021-02-23,2:34:05 PM,1,1,Contract related,111,12:03:27 AM,3
3077,133,Martha,2021-02-23,2:38:24 PM,0,0,Technical Support,,,
3078,3314,Jim,2021-02-23,2:38:24 PM,1,1,Technical Support,86,12:04:38 AM,3
3079,4248,Dan,2021-02-23,2:48:29 PM,1,1,Payment related,77,12:06:53 AM,4
3080,3315,Jim,2021-02-23,2:48:29 PM,1,1,Contract related,70,12:04:48 AM,3
3081,3316,Greg,2021-02-23,2:54:14 PM,1,1,Streaming,82,12:01:26 AM,3
3082,134,Joe,2021-02-23,2:54:14 PM,0,0,Payment related,,,
3083,398,Becky,2021-02-23,3:21:36 PM,1,1,Contract related,69,12:02:17 AM,1
3084,1584,Jim,2021-02-23,3:21:36 PM,0,0,Technical Support,,,
3085,399,Joe,2021-02-23,3:30:14 PM,1,1,Contract related,56,12:01:22 AM,1
3086,2313,Greg,2021-02-23,3:30:14 PM,1,1,Contract related,95,12:06:09 AM,1
3087,135,Jim,2021-02-23,3:34:34 PM,0,0,Admin Support,,,
3088,3317,Greg,2021-02-23,3:34:34 PM,1,1,Streaming,13,12:06:06 AM,3
3089,4249,Joe,2021-02-23,3:47:31 PM,1,1,Payment related,52,12:04:59 AM,4
3090,2058,Joe,2021-02-23,3:47:31 PM,0,1,Technical Support,40,12:05:52 AM,4
3091,1585,Greg,2021-02-23,4:40:48 PM,0,0,Admin Support,,,
3092,5032,Martha,2021-02-23,4:40:48 PM,1,1,Contract related,124,12:06:43 AM,5
3093,4250,Greg,2021-02-23,4:55:12 PM,1,1,Payment related,99,12:06:44 AM,4
3094,4251,Becky,2021-02-23,4:55:12 PM,1,1,Streaming,99,12:06:38 AM,4
3095,4252,Diane,2021-02-23,5:11:02 PM,1,1,Payment related,86,12:04:26 AM,4
3096,2607,Joe,2021-02-23,5:11:02 PM,1,1,Technical Support,118,12:00:53 AM,2
3097,736,Martha,2021-02-23,5:24:00 PM,1,1,Contract related,50,12:06:23 AM,4
3098,136,Martha,2021-02-23,5:24:00 PM,0,0,Admin Support,,,
3099,2314,Becky,2021-02-23,5:29:46 PM,1,1,Streaming,52,12:03:34 AM,1
3100,4253,Diane,2021-02-23,5:29:46 PM,1,1,Technical Support,34,12:04:46 AM,4
3101,3318,Greg,2021-02-24,9:36:00 AM,1,1,Payment related,37,12:03:48 AM,3
3102,4254,Dan,2021-02-24,9:36:00 AM,1,1,Admin Support,75,12:03:01 AM,4
3103,2608,Dan,2021-02-24,12:59:02 PM,1,1,Technical Support,85,12:01:13 AM,2
3104,3319,Diane,2021-02-24,12:59:02 PM,1,1,Admin Support,25,12:04:23 AM,3
3105,1586,Stewart,2021-02-24,1:00:29 PM,0,0,Admin Support,,,
3106,137,Dan,2021-02-24,1:00:29 PM,0,0,Contract related,,,
3107,4255,Joe,2021-02-24,1:17:46 PM,1,1,Streaming,70,12:00:48 AM,4
3108,4256,Diane,2021-02-24,1:17:46 PM,1,1,Technical Support,103,12:03:26 AM,4
3109,5033,Stewart,2021-02-24,1:35:02 PM,1,1,Payment related,71,12:06:57 AM,5
3110,4257,Becky,2021-02-24,1:35:02 PM,1,1,Technical Support,51,12:01:11 AM,4
3111,5034,Jim,2021-02-24,1:49:26 PM,1,1,Payment related,103,12:00:32 AM,5
3112,5035,Joe,2021-02-24,1:49:26 PM,1,1,Payment related,98,12:02:55 AM,5
3113,2609,Greg,2021-02-24,1:58:05 PM,1,1,Payment related,65,12:03:24 AM,2
3114,4258,Dan,2021-02-24,1:58:05 PM,1,1,Admin Support,104,12:04:59 AM,4
3115,2610,Jim,2021-02-24,2:24:00 PM,1,1,Payment related,82,12:04:46 AM,2
3116,4259,Martha,2021-02-24,2:24:00 PM,1,1,Payment related,26,12:02:52 AM,4
3117,1978,Diane,2021-02-24,2:34:05 PM,0,1,Payment related,84,12:03:36 AM,3
3118,4260,Greg,2021-02-24,2:34:05 PM,1,1,Technical Support,106,12:05:43 AM,4
3119,737,Joe,2021-02-24,2:41:17 PM,1,1,Admin Support,92,12:01:42 AM,4
3120,1587,Joe,2021-02-24,2:41:17 PM,0,0,Admin Support,,,
3121,2315,Becky,2021-02-24,3:17:17 PM,1,1,Contract related,122,12:03:01 AM,1
3122,4261,Becky,2021-02-24,3:17:17 PM,1,1,Contract related,92,12:02:44 AM,4
3123,138,Diane,2021-02-24,3:21:36 PM,0,0,Payment related,,,
3124,5036,Jim,2021-02-24,3:21:36 PM,1,1,Streaming,61,12:04:25 AM,5
3125,5037,Martha,2021-02-24,3:28:48 PM,1,1,Technical Support,27,12:01:56 AM,5
3126,2316,Becky,2021-02-24,3:28:48 PM,1,1,Technical Support,68,12:01:48 AM,1
3127,1588,Diane,2021-02-24,3:41:46 PM,0,0,Technical Support,,,
3128,4262,Greg,2021-02-24,3:41:46 PM,1,1,Technical Support,59,12:00:42 AM,4
3129,139,Joe,2021-02-24,4:07:41 PM,0,0,Payment related,,,
3130,4263,Joe,2021-02-24,4:07:41 PM,1,1,Technical Support,110,12:05:50 AM,4
3131,4264,Jim,2021-02-24,4:23:31 PM,1,1,Technical Support,23,12:02:20 AM,4
3132,5038,Diane,2021-02-24,4:23:31 PM,1,1,Contract related,60,12:06:09 AM,5
3133,3320,Stewart,2021-02-24,4:37:55 PM,1,1,Payment related,89,12:02:27 AM,3
3134,3321,Martha,2021-02-24,4:37:55 PM,1,1,Admin Support,48,12:04:06 AM,3
3135,5039,Joe,2021-02-24,4:42:14 PM,1,1,Admin Support,52,12:04:55 AM,5
3136,2317,Jim,2021-02-24,4:42:14 PM,1,1,Payment related,49,12:03:19 AM,1
3137,2611,Becky,2021-02-24,4:48:00 PM,1,1,Technical Support,33,12:04:39 AM,2
3138,4265,Jim,2021-02-24,4:48:00 PM,1,1,Technical Support,108,12:04:19 AM,4
3139,1589,Jim,2021-02-24,5:13:55 PM,0,0,Payment related,,,
3140,5040,Joe,2021-02-24,5:13:55 PM,1,1,Payment related,21,12:04:56 AM,5
3141,834,Martha,2021-02-24,5:16:48 PM,1,1,Contract related,23,12:03:49 AM,5
3142,1590,Dan,2021-02-24,5:16:48 PM,0,0,Technical Support,,,
3143,5041,Becky,2021-02-24,5:28:19 PM,1,1,Contract related,73,12:05:34 AM,5
3144,140,Dan,2021-02-24,5:28:19 PM,0,0,Technical Support,,,
3145,3322,Stewart,2021-02-24,5:36:58 PM,1,1,Technical Support,22,12:04:13 AM,3
3146,1591,Martha,2021-02-24,5:36:58 PM,0,0,Payment related,,,
3147,2059,Stewart,2021-02-24,5:42:43 PM,0,1,Admin Support,12,12:05:43 AM,4
3148,3323,Joe,2021-02-24,5:42:43 PM,1,1,Streaming,111,12:04:25 AM,3
3149,5042,Jim,2021-02-24,5:47:02 PM,1,1,Admin Support,97,12:03:46 AM,5
3150,4266,Diane,2021-02-24,5:47:02 PM,1,1,Streaming,93,12:05:31 AM,4
3151,3324,Becky,2021-02-24,5:55:41 PM,1,1,Streaming,24,12:02:25 AM,3
3152,2318,Martha,2021-02-24,5:55:41 PM,1,1,Technical Support,84,12:01:49 AM,1
3153,4267,Stewart,2021-02-25,9:10:05 AM,1,1,Contract related,17,12:01:56 AM,4
3154,4268,Stewart,2021-02-25,9:10:05 AM,1,1,Technical Support,55,12:04:03 AM,4
3155,3325,Greg,2021-02-25,9:10:05 AM,1,1,Payment related,118,12:01:13 AM,3
3156,5043,Dan,2021-02-25,9:10:05 AM,1,1,Streaming,109,12:02:57 AM,5
3157,738,Stewart,2021-02-25,9:15:50 AM,1,1,Technical Support,33,12:02:37 AM,4
3158,4269,Joe,2021-02-25,9:15:50 AM,1,1,Contract related,18,12:05:59 AM,4
3159,2612,Stewart,2021-02-25,10:06:14 AM,1,1,Admin Support,99,12:04:12 AM,2
3160,3326,Martha,2021-02-25,10:06:14 AM,1,1,Contract related,111,12:02:29 AM,3
3161,1592,Diane,2021-02-25,10:19:12 AM,0,0,Admin Support,,,
3162,835,Diane,2021-02-25,10:19:12 AM,1,1,Payment related,82,12:06:47 AM,5
3163,3327,Becky,2021-02-25,10:20:38 AM,1,1,Admin Support,48,12:05:40 AM,3
3164,598,Joe,2021-02-25,10:20:38 AM,1,1,Technical Support,83,12:04:53 AM,3
3165,5044,Dan,2021-02-25,10:46:34 AM,1,1,Technical Support,102,12:02:12 AM,5
3166,400,Joe,2021-02-25,10:46:34 AM,1,1,Admin Support,124,12:01:23 AM,1
3167,1593,Martha,2021-02-25,10:52:19 AM,0,0,Streaming,,,
3168,3328,Joe,2021-02-25,10:52:19 AM,1,1,Streaming,82,12:03:32 AM,3
3169,2060,Jim,2021-02-25,11:09:36 AM,0,1,Payment related,50,12:04:13 AM,4
3170,3329,Martha,2021-02-25,11:09:36 AM,1,1,Payment related,27,12:01:55 AM,3
3171,4270,Joe,2021-02-25,11:35:31 AM,1,1,Admin Support,96,12:02:47 AM,4
3172,2319,Greg,2021-02-25,11:35:31 AM,1,1,Contract related,122,12:03:55 AM,1
3173,1594,Diane,2021-02-25,11:42:43 AM,0,0,Technical Support,,,
3174,4271,Joe,2021-02-25,11:42:43 AM,1,1,Payment related,76,12:01:50 AM,4
3175,5045,Dan,2021-02-25,11:55:41 AM,1,1,Admin Support,66,12:01:46 AM,5
3176,3330,Martha,2021-02-25,11:55:41 AM,1,1,Technical Support,98,12:02:12 AM,3
3177,1595,Martha,2021-02-25,12:04:19 PM,0,0,Contract related,,,
3178,3331,Joe,2021-02-25,12:04:19 PM,1,1,Technical Support,73,12:06:31 AM,3
3179,3332,Joe,2021-02-25,12:05:46 PM,1,1,Contract related,76,12:01:47 AM,3
3180,1596,Greg,2021-02-25,12:05:46 PM,0,0,Streaming,,,
3181,4272,Jim,2021-02-25,12:31:41 PM,1,1,Admin Support,123,12:05:46 AM,4
3182,302,Stewart,2021-02-25,12:31:41 PM,0,1,Admin Support,98,12:05:11 AM,4
3183,401,Dan,2021-02-25,12:34:34 PM,1,1,Technical Support,81,12:02:06 AM,1
3184,4273,Dan,2021-02-25,12:34:34 PM,1,1,Payment related,52,12:06:55 AM,4
3185,2320,Stewart,2021-02-25,12:34:34 PM,1,1,Payment related,93,12:06:02 AM,1
3186,739,Jim,2021-02-25,12:34:34 PM,1,1,Payment related,17,12:05:07 AM,4
3187,4274,Dan,2021-02-25,1:00:29 PM,1,1,Technical Support,91,12:01:38 AM,4
3188,5046,Dan,2021-02-25,1:00:29 PM,1,1,Streaming,20,12:02:23 AM,5
3189,1597,Diane,2021-02-25,2:11:02 PM,0,0,Contract related,,,
3190,4275,Joe,2021-02-25,2:11:02 PM,1,1,Payment related,125,12:06:17 AM,4
3191,2613,Martha,2021-02-25,2:57:07 PM,1,1,Payment related,46,12:03:06 AM,2
3192,599,Diane,2021-02-25,2:57:07 PM,1,1,Contract related,124,12:05:29 AM,3
3193,3333,Dan,2021-02-25,3:14:24 PM,1,1,Technical Support,29,12:04:05 AM,3
3194,1979,Joe,2021-02-25,3:14:24 PM,0,1,Streaming,75,12:04:37 AM,3
3195,4276,Martha,2021-02-25,3:27:22 PM,1,1,Technical Support,57,12:04:11 AM,4
3196,1598,Dan,2021-02-25,3:27:22 PM,0,0,Admin Support,,,
3197,4277,Jim,2021-02-25,3:30:14 PM,1,1,Streaming,106,12:01:53 AM,4
3198,3334,Jim,2021-02-25,3:30:14 PM,1,1,Contract related,19,12:05:44 AM,3
3199,4278,Jim,2021-02-25,3:41:46 PM,1,1,Technical Support,94,12:01:11 AM,4
3200,141,Stewart,2021-02-25,3:41:46 PM,0,0,Streaming,,,
3201,3335,Diane,2021-02-25,3:54:43 PM,1,1,Admin Support,28,12:03:01 AM,3
3202,4279,Diane,2021-02-25,3:54:43 PM,1,1,Admin Support,11,12:02:20 AM,4
3203,5047,Stewart,2021-02-25,4:04:48 PM,1,1,Admin Support,68,12:04:51 AM,5
3204,5048,Dan,2021-02-25,4:04:48 PM,1,1,Contract related,103,12:04:42 AM,5
3205,2614,Stewart,2021-02-25,4:26:24 PM,1,1,Streaming,28,12:06:06 AM,2
3206,836,Martha,2021-02-25,4:26:24 PM,1,1,Technical Support,36,12:04:09 AM,5
3207,5049,Dan,2021-02-25,4:40:48 PM,1,1,Technical Support,63,12:05:39 AM,5
3208,5050,Dan,2021-02-25,4:40:48 PM,1,1,Contract related,14,12:00:36 AM,5
