Customer_ID,Location_ID,Status_ID,Churn_reason_ID,Contract_ID,Number_Of_Referrals,Referred_A_Friend,Gender,Age,Married,Dependents,Number_Of_Dependents,Quarter,Tenure_In_Months,Offer,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Revenue,CLTV,Churn_Score,Satisfaction_Score
2986,1338,2,,1,3,1,Male,51,1,1,3,Q3,24,Offer C,0,Bank Withdrawal,81,1923.85,0,3020.17,3019,50,3
2987,1357,2,,1,10,1,Male,36,1,0,0,Q3,8,Offer E,1,Credit Card,54.75,445.85,0,597.85,4099,47,3
2988,196,2,,1,2,1,Male,69,1,0,0,Q3,38,Offer C,1,Bank Withdrawal,24.85,955.75,0,955.75,3511,33,3
2989,1037,2,,2,0,0,Male,39,0,0,0,Q3,68,None,1,Credit Card,117.2,8035.95,0,10257.51,4629,55,3
2990,347,3,2,1,0,0,Female,55,0,0,0,Q3,9,Offer E,1,Bank Withdrawal,74.75,706.6,0,854.92,5003,82,2
2991,790,3,13,1,0,0,Male,67,0,0,0,Q3,19,None,1,Bank Withdrawal,79.85,1471.75,0,1790.57,3715,65,3
2992,767,2,,1,0,0,Male,40,0,0,0,Q3,9,Offer E,0,Credit Card,64.95,547.8,0,795.57,3013,66,3
2993,872,3,12,1,1,1,Female,63,1,0,0,Q3,7,Offer E,1,Bank Withdrawal,86.25,587.1,0,899.72,3344,89,2
2994,430,3,5,1,1,1,Male,54,1,0,0,Q3,40,Offer B,1,Bank Withdrawal,101.3,4113.1,0,5015.5,2576,70,1
2995,1461,3,1,1,1,1,Male,33,1,0,0,Q3,3,None,1,Bank Withdrawal,79.65,251.75,0,381.56,5036,87,1
2996,1462,1,,1,0,0,Male,63,0,1,2,Q3,1,None,0,Credit Card,19.85,19.85,0,48.95,4840,75,3
2997,756,2,,2,2,1,Female,76,1,1,3,Q3,28,None,1,Bank Withdrawal,39.1,1096.6,0,1096.6,2305,59,3
2998,819,2,,1,0,0,Male,25,0,0,0,Q3,7,Offer E,1,Bank Withdrawal,69.55,521.35,0,584,4704,71,3
2999,1286,2,,3,1,1,Male,56,1,0,0,Q3,72,Offer A,1,Bank Withdrawal,82.3,5980.55,0,8229.43,5219,76,3
3000,1041,2,,2,0,0,Female,56,0,1,3,Q3,7,Offer E,0,Credit Card,20.05,96.8,0,444.42,3810,62,5
3001,1463,2,,3,10,1,Female,42,1,1,1,Q3,65,Offer B,1,Bank Withdrawal,79.4,5071.9,0,5190.85,4023,65,4
3002,1317,2,,3,8,1,Female,78,1,1,1,Q3,56,Offer B,1,Credit Card,72.6,4084.35,0,4556.43,6357,79,4
3003,1464,2,,1,1,1,Male,59,1,0,0,Q3,15,None,1,Bank Withdrawal,103.45,1539.8,0,1958.8,5640,53,5
3004,165,2,,3,0,0,Female,57,0,0,0,Q3,56,Offer B,1,Bank Withdrawal,19.55,1080.55,0,1858.39,5764,56,5
3005,1050,2,,1,0,0,Male,43,0,0,0,Q3,9,Offer E,1,Bank Withdrawal,81.15,784.45,0,1143.51,4544,68,4
3006,1300,2,,1,1,1,Male,25,1,0,0,Q3,16,None,1,Bank Withdrawal,75.4,1189.4,0,1602.68,5432,51,5
3007,919,2,,2,8,1,Male,23,1,1,2,Q3,69,Offer A,1,Credit Card,20.55,1403.1,0,3227.46,5366,32,4
3008,1465,2,,3,8,1,Female,46,1,0,0,Q3,68,Offer A,0,Bank Withdrawal,114.9,7843.55,0,9417.07,5782,77,3
3009,1466,2,,3,3,1,Male,74,1,1,2,Q3,50,None,1,Bank Withdrawal,75.15,3822.45,0,5467.45,6084,34,4
3010,1467,3,17,1,1,1,Male,27,1,0,0,Q3,53,Offer B,0,Bank Withdrawal,93.9,5029.2,0,6684.92,5543,68,1
3011,1468,2,,1,0,0,Male,53,0,0,0,Q3,10,Offer D,0,Bank Withdrawal,35.75,389.8,0,389.8,2263,59,3
3012,1383,2,,1,0,0,Female,24,0,1,2,Q3,26,None,1,Credit Card,29.8,786.5,10.28,776.22,3746,27,3
3013,1031,2,,2,0,0,Female,63,0,0,0,Q3,16,None,0,Credit Card,19.35,295.55,0,950.75,2017,22,5
3014,962,2,,3,8,1,Female,46,1,0,0,Q3,70,None,1,Bank Withdrawal,49.85,3370.2,0,3370.2,5460,26,3
3015,900,2,,3,2,1,Male,61,1,0,0,Q3,72,Offer A,0,Credit Card,25.4,1710.9,0,4179.78,5512,30,3
3016,1279,3,16,1,0,0,Female,64,0,0,0,Q3,12,None,1,Bank Withdrawal,98.9,1120.95,0,1539.99,5559,71,1
3017,281,2,,1,0,0,Male,35,0,1,3,Q3,17,None,1,Credit Card,50.3,846.8,0,1622.17,3202,33,3
3018,1363,3,5,1,0,0,Male,61,0,0,0,Q3,1,Offer E,1,Bank Withdrawal,50.75,50.75,0,93.78,5355,93,2
3019,544,2,,2,0,0,Female,57,0,0,0,Q3,10,None,1,Credit Card,19.8,198.25,0,226.65,5270,34,3
3020,837,2,,1,0,0,Male,57,0,0,0,Q3,7,None,0,Mailed Check,54.85,370.4,0,409.67,3481,20,3
3021,76,3,2,2,1,1,Male,63,1,0,0,Q3,68,Offer A,1,Bank Withdrawal,75.8,5293.95,0,7368.19,4903,81,3
3022,964,2,,2,7,1,Male,54,1,1,2,Q3,13,None,0,Credit Card,20,218.55,0,273.93,5651,27,3
3023,382,2,,2,1,1,Female,72,1,0,0,Q3,70,None,1,Bank Withdrawal,105.55,7195.35,0,9557.15,4605,51,4
3024,1299,3,7,1,2,1,Male,61,1,1,6,Q3,7,None,1,Bank Withdrawal,34.5,279.25,0,279.25,3520,93,1
3025,1067,2,,1,0,0,Female,42,0,0,0,Q3,5,None,0,Credit Card,55.8,300.4,0,424.55,5104,23,4
3026,1389,2,,1,6,1,Female,30,1,1,2,Q3,10,None,1,Credit Card,55.55,551.3,0,608.7,2530,41,5
3027,904,3,4,1,0,0,Male,68,0,0,0,Q3,19,Offer D,1,Bank Withdrawal,90.6,1660,0,2194.28,2373,87,1
3028,1229,2,,2,0,0,Female,62,0,0,0,Q3,39,None,0,Bank Withdrawal,59.3,2209.15,0,2473.18,5843,42,4
3029,850,2,,1,0,0,Male,40,0,0,0,Q3,20,None,1,Bank Withdrawal,108.2,2203.7,0,2524.7,2102,67,3
3030,125,2,,2,1,1,Male,78,1,0,0,Q3,20,None,0,Credit Card,94.3,1818.3,0,2469.1,2574,32,3
3031,69,2,,3,1,1,Male,70,1,0,0,Q3,72,Offer A,1,Credit Card,64.95,4546,0,4576,4049,78,3
3032,867,2,,3,0,0,Female,55,0,0,0,Q3,62,None,1,Credit Card,25.8,1563.95,0,2074.21,6201,34,3
3033,395,2,,3,0,0,Female,57,0,1,1,Q3,24,None,0,Mailed Check,19.75,498.1,0,1319.86,2639,43,3
3034,851,2,,1,4,1,Male,57,1,0,0,Q3,21,None,0,Bank Withdrawal,54.6,1125.2,0,1486.19,5763,43,3
3035,187,3,5,1,0,0,Female,67,0,0,0,Q3,2,None,1,Bank Withdrawal,70.65,142.35,0,167.39,2189,74,1
3036,748,2,,2,6,1,Female,19,1,1,1,Q3,48,Offer B,0,Bank Withdrawal,69.7,3023.65,0,5167.33,3442,50,3
3037,949,2,,1,0,0,Male,48,0,0,0,Q3,7,None,0,Credit Card,74.35,533.6,0,545.29,2463,51,4
3038,792,3,17,1,0,0,Male,30,0,0,0,Q3,1,Offer E,0,Bank Withdrawal,54.35,54.35,0,79.74,4212,87,3
3039,1469,2,,2,1,1,Female,36,1,0,0,Q3,53,Offer B,1,Bank Withdrawal,108.95,5718.2,0,6672.2,4163,36,4
3040,1470,3,10,1,0,0,Female,47,0,0,0,Q3,1,None,1,Credit Card,55,55,0,87.74,3809,91,1
3041,556,2,,1,5,1,Female,37,1,1,5,Q3,27,Offer C,0,Credit Card,49.85,1336.15,0,1857.79,5580,75,3
3042,1396,2,,2,4,1,Female,49,1,1,1,Q3,56,None,0,Bank Withdrawal,88.9,4968,0,5694.32,4170,72,5
3043,809,3,16,3,0,0,Male,49,1,0,0,Q3,67,None,1,Bank Withdrawal,79.7,5293.4,0,8158.99,6289,77,1
3044,1471,2,,2,0,0,Female,63,0,0,0,Q3,17,Offer D,0,Credit Card,20.05,337.9,43.68,359.5,4828,70,4
3045,1262,2,,1,0,0,Male,27,0,0,0,Q3,18,Offer D,1,Bank Withdrawal,75.6,1395.05,0,1668.29,4030,78,5
3046,50,2,,3,0,0,Male,75,0,0,0,Q3,37,Offer C,0,Bank Withdrawal,36.65,1315,0,1315,2494,72,5
3047,644,3,2,1,0,0,Female,23,0,0,0,Q3,41,Offer B,1,Bank Withdrawal,114.5,4527.45,0,5411.41,3038,80,1
3048,1472,2,,3,0,0,Male,41,0,0,0,Q3,48,None,0,Credit Card,20.15,982.95,0,2599.59,4399,43,5
3049,1473,3,17,1,0,0,Male,29,0,1,3,Q3,1,Offer E,1,Bank Withdrawal,44.4,44.4,0,51.54,4067,82,3
3050,145,2,,1,7,1,Male,38,1,0,0,Q3,8,None,1,Bank Withdrawal,19.55,161.15,0,339.87,4909,31,5
3051,148,2,,3,0,0,Female,36,0,0,0,Q3,50,None,1,Credit Card,100.2,5038.45,0,5793.45,5419,53,4
3052,1350,1,,1,0,0,Female,37,0,0,0,Q3,1,None,1,Credit Card,24.9,24.9,0,24.9,5318,61,4
3053,815,2,,3,5,1,Male,39,1,1,1,Q3,10,None,0,Credit Card,25.75,257.5,0,485.8,4950,48,5
3054,1474,3,17,1,0,0,Male,73,0,0,0,Q3,6,Offer E,1,Bank Withdrawal,85.15,503.6,0,680.06,5831,90,2
3055,1475,2,,2,0,0,Male,61,0,0,0,Q3,56,Offer B,1,Bank Withdrawal,75.75,4284.65,0,5406.17,6487,56,3
3056,128,3,2,1,1,1,Female,64,1,0,0,Q3,14,Offer D,1,Bank Withdrawal,90.9,1259,0,1449.96,5148,70,2
3057,1476,1,,1,0,0,Male,37,0,0,0,Q3,1,Offer E,1,Bank Withdrawal,44.75,44.75,0,73.32,5479,59,4
3058,144,2,,2,0,0,Male,64,0,0,0,Q3,34,Offer C,0,Credit Card,116.25,3899.05,0,4660.99,4022,22,3
3059,1235,2,,3,5,1,Male,52,1,0,0,Q3,72,Offer A,1,Credit Card,114.05,8468.2,0,10682.2,4842,39,3
3060,1051,2,,2,6,1,Male,29,1,1,3,Q3,32,None,1,Bank Withdrawal,90.8,3023.85,0,4196.65,2722,80,3
3061,86,2,,2,0,0,Male,41,0,0,0,Q3,17,None,1,Mailed Check,20.5,365.8,0,1091.02,2259,65,3
3062,940,2,,3,3,1,Male,41,1,1,2,Q3,68,None,1,Bank Withdrawal,105.25,7173.15,0,9308.35,5795,36,3
3063,94,2,,3,0,0,Female,38,0,0,0,Q3,47,Offer B,1,Credit Card,65,2879.9,0,4560.15,3286,40,3
3064,1240,3,5,1,0,0,Female,68,0,0,0,Q3,16,Offer D,1,Bank Withdrawal,94.45,1511.2,0,1662.08,3810,81,1
3065,463,2,,1,4,1,Male,58,1,1,3,Q3,44,None,1,Bank Withdrawal,54.9,2549.1,0,4726.86,4412,21,4
3066,402,2,,3,0,0,Female,25,1,0,0,Q3,72,None,1,Bank Withdrawal,105.5,7544,0,9125.12,5551,62,3
3067,1026,3,12,1,1,1,Male,41,1,0,0,Q3,3,Offer E,1,Credit Card,20.55,51.15,0,163.98,4115,90,1
3068,984,2,,1,0,0,Male,37,0,0,0,Q3,22,Offer D,1,Bank Withdrawal,94.95,2142.8,0,3200.34,4242,28,5
3069,1119,3,5,1,0,0,Male,49,0,0,0,Q3,23,Offer D,1,Credit Card,104.05,2470.1,0,2844.54,5963,93,1
3070,1237,2,,3,10,1,Male,54,1,1,3,Q3,70,None,0,Credit Card,114.75,7842.3,0,10576.5,5035,72,3
3071,1393,1,,2,0,0,Female,60,0,0,0,Q3,3,None,0,Mailed Check,20.25,71.2,0,75.61,4331,31,3
3072,1477,2,,2,0,0,Male,25,0,0,0,Q3,44,None,1,Bank Withdrawal,106.05,4510.8,0,6197.32,4588,60,3
3073,589,2,,3,0,0,Male,67,0,0,0,Q3,5,Offer E,1,Bank Withdrawal,85.55,408.5,0,500.4,2850,48,4
3074,1431,2,,1,0,0,Male,26,0,0,0,Q3,4,Offer E,1,Bank Withdrawal,19.85,63,0,90.52,5918,71,5
3075,563,2,,1,0,0,Female,35,0,0,0,Q3,4,Offer E,0,Credit Card,20.15,84.5,0,214.66,5535,75,4
3076,1178,3,14,1,0,0,Female,57,0,0,0,Q3,3,Offer E,1,Bank Withdrawal,63.6,155.65,0,166.57,3155,70,1
3077,1195,2,,1,0,0,Male,55,0,0,0,Q3,54,None,0,Credit Card,89.8,4667,0,6134.18,4980,67,3
3078,687,2,,2,0,0,Male,40,0,0,0,Q3,14,None,1,Credit Card,24.8,321.7,0,790.7,4527,22,4
3079,58,3,1,2,0,0,Female,48,0,0,0,Q3,25,None,0,Credit Card,74.3,1863.8,0,1898.05,5175,85,1
3080,1478,3,5,1,0,0,Female,72,0,1,1,Q3,27,Offer C,1,Bank Withdrawal,78.05,2135.5,0,2235.41,4638,95,1
3081,1302,3,5,1,0,0,Female,33,0,0,0,Q3,1,None,1,Bank Withdrawal,74.5,74.5,0,88.11,2016,69,1
3082,1442,2,,2,3,1,Female,73,1,0,0,Q3,12,None,1,Bank Withdrawal,79.2,943.85,0,1409.65,3355,42,4
3083,61,2,,1,8,1,Male,56,1,1,3,Q3,13,None,0,Bank Withdrawal,61.8,750.1,0,1116.05,4749,47,3
3084,1479,2,,3,0,0,Male,55,1,1,1,Q3,69,Offer A,1,Bank Withdrawal,99.35,6856.45,0,7440.19,4637,73,4
3085,776,2,,1,0,0,Female,52,0,1,1,Q3,35,None,0,Mailed Check,50.15,1655.35,0,3144.05,5879,74,3
3086,1480,2,,2,9,1,Male,57,1,1,2,Q3,64,Offer B,0,Credit Card,90.25,5629.15,0,8531.55,4799,53,4
3087,480,3,12,1,1,1,Female,22,1,0,0,Q3,21,Offer D,1,Bank Withdrawal,104.4,2200.25,0,3009.17,5570,67,1
3088,1481,3,8,1,0,0,Male,70,0,0,0,Q3,2,None,1,Bank Withdrawal,93.85,196.75,0,247.13,4998,70,1
3089,1482,2,,2,0,0,Female,32,0,0,0,Q3,20,None,1,Credit Card,19.35,433.75,0,651.75,5811,77,5
3090,828,2,,1,0,0,Male,36,0,0,0,Q3,26,Offer C,0,Bank Withdrawal,49.15,1237.3,0,2384.16,2752,54,4
3091,567,3,2,1,0,0,Male,44,0,0,0,Q3,3,Offer E,1,Mailed Check,36.85,108.7,0,108.7,5825,91,1
3092,634,2,,1,0,0,Female,20,0,1,3,Q3,4,Offer E,1,Credit Card,25.45,84.2,0,240.08,2616,77,5
3093,1483,2,,1,8,1,Female,47,1,1,3,Q3,7,None,1,Bank Withdrawal,75.7,554.05,0,667.59,2950,37,3
3094,89,3,2,1,0,0,Male,46,0,0,0,Q3,2,None,0,Mailed Check,44.65,74.9,0,134.7,4655,91,1
3095,41,3,2,1,1,1,Male,80,1,0,0,Q3,46,Offer B,1,Bank Withdrawal,101,4680.05,0,4926.61,2436,88,1
3096,370,3,12,1,1,1,Female,38,1,0,0,Q3,5,Offer E,1,Bank Withdrawal,85.75,470.95,44.16,432.39,3608,71,1
3097,1371,2,,1,0,0,Female,33,0,0,0,Q3,10,None,0,Bank Withdrawal,36.25,374,0,374,4571,24,3
3098,793,3,5,1,0,0,Female,73,0,0,0,Q3,13,None,1,Bank Withdrawal,74.3,940.35,0,1465.16,2995,90,1
3099,557,2,,3,3,1,Female,55,1,0,0,Q3,71,None,0,Bank Withdrawal,24.75,1836.9,0,4118.13,4642,51,3
3100,921,2,,2,0,0,Female,23,0,0,0,Q3,42,Offer B,1,Bank Withdrawal,60.15,2421.6,0,3658.08,5988,55,3
3101,1440,2,,1,0,0,Male,30,0,0,0,Q3,9,Offer E,1,Credit Card,99.3,918.75,0,962.04,3540,69,3
3102,1484,3,5,1,1,1,Male,44,1,0,0,Q3,61,None,1,Bank Withdrawal,105.55,6281.45,0,9069.15,5011,86,1
3103,1485,1,,1,0,0,Male,53,0,0,0,Q3,2,Offer E,1,Credit Card,71.3,157.75,0,171.23,2274,43,3
3104,556,2,,1,9,1,Male,50,1,1,4,Q3,60,Offer B,0,Bank Withdrawal,74.35,4453.3,0,6759.7,5100,26,5
3105,320,2,,1,0,0,Female,56,0,0,0,Q3,39,None,1,Credit Card,50.65,1905.4,3.51,1901.89,5433,31,4
3106,1398,2,,2,9,1,Male,35,1,1,3,Q3,15,Offer D,1,Credit Card,19.5,239.75,0,980.15,5471,59,4
3107,1347,2,,1,0,0,Male,41,0,0,0,Q3,7,Offer E,0,Credit Card,43.9,278.4,0,488.68,3565,75,5
3108,489,2,,3,0,0,Female,64,0,0,0,Q3,15,Offer D,0,Credit Card,19.6,331.6,0,923.95,2722,38,3
3109,124,2,,2,5,1,Female,35,1,0,0,Q3,61,None,0,Bank Withdrawal,101.15,6383.9,0,8587.83,5177,79,3
3110,749,2,,1,3,1,Female,43,1,1,1,Q3,19,None,1,Bank Withdrawal,49.6,962.9,0,1103.88,5735,27,3
3111,885,2,,3,0,0,Male,25,0,0,0,Q3,59,None,0,Credit Card,25,1510.5,0,3038.01,5537,69,4
3112,813,2,,1,0,0,Male,61,0,1,1,Q3,30,Offer C,1,Bank Withdrawal,44.5,1307.8,0,1307.8,5833,58,4
3113,661,2,,1,7,1,Male,65,1,0,0,Q3,62,Offer B,1,Bank Withdrawal,89.8,5629.55,0,7333.93,4981,67,3
3114,1304,3,12,2,2,1,Male,40,1,0,0,Q3,2,Offer E,0,Mailed Check,19.85,35.9,0,66.18,2362,68,3
3115,647,2,,1,0,0,Female,61,0,0,0,Q3,18,None,0,Bank Withdrawal,77.8,1358.6,29.76,1687.58,4228,42,5
3116,1367,2,,2,1,1,Female,70,1,0,0,Q3,20,None,1,Bank Withdrawal,60,1259.35,0,1438.95,2399,37,5
3117,416,2,,1,0,0,Male,57,0,1,2,Q3,5,None,1,Bank Withdrawal,48.65,235.2,0,302.9,3307,68,5
3118,1103,3,17,1,1,1,Female,58,1,0,0,Q3,42,None,1,Bank Withdrawal,84.3,3588.4,0,4039.06,2514,91,3
3119,895,2,,3,2,1,Female,43,1,0,0,Q3,10,None,1,Bank Withdrawal,52.55,525.5,0,525.5,2578,36,3
3120,1452,2,,1,6,1,Female,41,1,1,1,Q3,52,None,0,Bank Withdrawal,98.15,4993.4,0,6610.08,5123,48,4
3121,1170,2,,3,6,1,Male,21,1,1,1,Q3,45,Offer B,0,Bank Withdrawal,19.2,903.7,0,1679.05,3451,24,3
3122,1360,2,,2,2,1,Male,73,1,0,0,Q3,69,None,1,Mailed Check,110.55,7610.1,0,8182.8,4887,25,3
3123,418,2,,2,0,0,Female,52,0,0,0,Q3,36,Offer C,1,Bank Withdrawal,104.8,3886.45,0,4909.21,5319,68,3
3124,361,2,,3,0,0,Female,72,0,0,0,Q3,8,None,1,Bank Withdrawal,74.05,600.15,0,617.59,4899,79,3
3125,1407,1,,1,0,0,Female,54,0,0,0,Q3,2,None,1,Bank Withdrawal,69.7,135.2,0,166.54,3056,43,5
3126,1486,2,,1,0,0,Male,23,0,0,0,Q3,5,None,0,Bank Withdrawal,56.15,291.45,0,425.75,5232,78,4
3127,601,3,9,1,0,0,Female,45,0,0,0,Q3,3,None,1,Bank Withdrawal,55.3,196.15,0,274.03,3190,96,1
3128,154,3,6,1,6,1,Female,20,1,0,0,Q3,52,None,1,Bank Withdrawal,105.05,5624.85,27.6,6147.93,4839,65,2
3129,1487,2,,1,0,0,Male,56,0,0,0,Q3,13,None,1,Bank Withdrawal,20.4,251.65,0,861.61,2486,54,5
3130,868,2,,2,1,1,Female,60,1,1,2,Q3,38,None,0,Credit Card,19.6,763.1,0,2158.46,4623,53,3
3131,693,2,,2,0,0,Female,21,0,0,0,Q3,61,Offer B,1,Bank Withdrawal,103.95,6423,0,7364.84,4148,59,4
3132,1369,3,10,1,0,0,Male,24,0,0,0,Q3,16,Offer D,0,Bank Withdrawal,20.25,327.45,0,664.09,4327,83,1
3133,765,3,6,1,1,1,Female,28,1,1,2,Q3,35,None,0,Bank Withdrawal,72.25,2568.55,0,3453,5898,83,1
3134,842,2,,1,0,0,Female,25,0,1,2,Q3,18,Offer D,0,Credit Card,57.65,992.7,0,1307.88,3425,79,3
3135,1202,2,,3,6,1,Male,33,1,0,0,Q3,23,None,0,Credit Card,59.7,1414.2,0,1731.37,3464,49,5
3136,1488,3,17,1,0,0,Female,64,0,0,0,Q3,1,None,0,Bank Withdrawal,69.7,69.7,0,91.22,4620,91,2
3137,947,2,,2,0,0,Female,65,0,0,0,Q3,46,None,1,Credit Card,69.1,3255.35,0,3993.19,3856,30,3
3138,639,2,,1,0,0,Male,25,0,0,0,Q3,26,Offer C,0,Bank Withdrawal,35.75,1022.5,0,1022.5,2734,65,5
3139,768,3,12,1,0,0,Male,41,0,0,0,Q3,11,None,0,Bank Withdrawal,74.95,815.5,0,1093.14,4251,76,1
3140,389,2,,1,0,0,Female,42,1,1,3,Q3,35,Offer C,1,Credit Card,59.45,2136.9,0,3505.75,3682,49,3
3141,1346,3,1,1,0,0,Female,75,0,0,0,Q3,6,Offer E,0,Bank Withdrawal,74.4,434.1,0,507.56,3964,91,1
3142,977,2,,2,2,1,Male,41,1,0,0,Q3,31,None,1,Credit Card,75.5,2424.45,0,3272.92,5611,61,3
3143,256,3,13,1,0,0,Male,50,0,0,0,Q3,1,None,1,Bank Withdrawal,69.8,69.8,0,102.66,4154,90,2
3144,1073,3,12,1,0,0,Female,67,0,0,0,Q3,38,None,1,Credit Card,57.15,2250.65,0,3242.45,3110,75,1
3145,238,3,15,1,0,0,Female,31,0,0,0,Q3,2,Offer E,0,Bank Withdrawal,70,153.05,0,228.57,2928,81,3
3146,1489,2,,3,4,1,Female,73,1,0,0,Q3,71,Offer A,1,Credit Card,80.7,5676,0,8799.29,4583,54,3
3147,128,3,12,1,0,0,Female,76,0,0,0,Q3,16,None,1,Bank Withdrawal,84.75,1350.15,0,1630.31,5136,91,2
3148,1284,2,,2,4,1,Male,57,1,1,2,Q3,42,Offer B,0,Credit Card,20.25,854.9,0,1246.76,4439,64,4
3149,1490,2,,3,0,0,Male,52,0,0,0,Q3,56,None,1,Bank Withdrawal,25.95,1444.05,0,4121.97,4246,40,3
3150,461,2,,1,8,1,Female,23,1,0,0,Q3,18,Offer D,1,Bank Withdrawal,88.85,1594.75,21.58,1907.07,3127,59,5
3151,403,2,,2,0,0,Female,68,0,0,0,Q3,13,None,1,Bank Withdrawal,54.8,731.3,0,867.93,5557,7,4
3152,846,2,,2,1,1,Male,30,1,0,0,Q3,42,Offer B,0,Credit Card,80.45,3375.9,0,4102.92,4397,62,3
3153,533,3,7,1,4,1,Female,21,1,0,0,Q3,59,Offer B,0,Bank Withdrawal,101.1,6039.9,0,6584.47,4160,87,2
3154,544,2,,1,0,0,Male,39,0,0,0,Q3,26,None,1,Bank Withdrawal,44.65,1156.55,0,1156.55,4512,33,4
3155,236,2,,2,0,0,Male,58,0,1,1,Q3,54,None,1,Bank Withdrawal,105.85,5826.65,0,6966.87,5915,35,4
3156,1021,2,,3,0,0,Male,27,0,0,0,Q3,40,None,1,Credit Card,24.6,973.95,0,2072.75,2601,65,5
3157,381,2,,3,0,0,Male,32,1,1,1,Q3,8,Offer E,1,Credit Card,76.15,645.8,0,944.04,4457,64,4
3158,1153,2,,3,1,1,Female,72,1,0,0,Q3,25,None,0,Bank Withdrawal,88.4,2191.15,0,2677.15,4849,51,3
3159,878,3,17,1,0,0,Female,51,0,0,0,Q3,2,Offer E,1,Bank Withdrawal,80.2,146.05,0,255.63,4381,85,2
3160,101,2,,2,4,1,Female,31,1,1,3,Q3,42,None,1,Bank Withdrawal,19.05,761.85,0,2217.57,5091,80,4
3161,1384,2,,2,2,1,Female,21,1,1,1,Q3,51,Offer B,1,Mailed Check,95.15,5000.05,0,5939.47,6492,21,3
3162,196,2,,3,1,1,Female,56,1,1,2,Q3,58,None,0,Credit Card,25.15,1509.9,0,3220.9,6444,71,4
3163,32,2,,1,1,1,Male,44,1,0,0,Q3,12,Offer D,1,Credit Card,85.05,999.8,0,1535,2540,80,3
3164,1491,2,,2,10,1,Female,59,1,1,3,Q3,9,None,0,Credit Card,20.25,172.35,0,285.3,4272,48,5
3165,185,1,,1,0,0,Female,26,0,0,0,Q3,2,Offer E,0,Bank Withdrawal,45.55,84.4,0,178.2,4372,70,5
3166,981,2,,2,0,0,Female,39,1,0,0,Q3,46,Offer B,0,Credit Card,24.95,1165.9,0,1377.5,3979,58,3
3167,595,3,12,1,0,0,Male,53,0,0,0,Q3,7,None,0,Bank Withdrawal,19.25,112.3,0,176.28,4489,82,3
3168,1492,2,,2,1,1,Male,48,1,1,2,Q3,8,Offer E,1,Credit Card,43.45,345.5,0,399.74,4184,50,3
3169,868,2,,1,0,0,Female,35,0,0,0,Q3,16,None,1,Credit Card,74.75,1129.35,39.99,1298,3574,27,5
3170,1435,2,,2,5,1,Male,24,1,0,0,Q3,55,None,0,Credit Card,59.45,3157,0,5186.35,5712,77,4
3171,1493,3,14,1,0,0,Female,60,0,0,0,Q3,10,None,1,Bank Withdrawal,80.05,830.7,0,1327.7,3740,76,1
3172,694,3,5,1,0,0,Female,35,0,0,0,Q3,16,Offer D,0,Bank Withdrawal,72.65,1194.3,0,1946.14,2850,73,1
3173,154,3,17,1,0,0,Female,26,0,0,0,Q3,5,Offer E,1,Bank Withdrawal,85.2,474.8,0,647.25,4109,87,3
3174,841,2,,2,0,0,Female,35,0,0,0,Q3,52,None,0,Credit Card,57.95,3042.25,0,4801.93,6078,28,3
3175,1040,3,14,1,0,0,Female,52,0,0,0,Q3,1,Offer E,1,Bank Withdrawal,69.65,69.65,0,118.89,2418,77,2
3176,1494,3,5,1,1,1,Male,69,1,0,0,Q3,70,None,1,Bank Withdrawal,102.95,7101.5,15.24,8307.76,5005,91,1
3177,19,2,,1,10,1,Female,30,1,0,0,Q3,62,Offer B,1,Bank Withdrawal,101.35,6164.7,0,7098.42,5049,77,5
3178,1495,3,2,1,3,1,Male,75,1,0,0,Q3,49,Offer B,0,Credit Card,90.05,4547.25,0,5670.33,5059,96,2
3179,1496,2,,1,0,0,Male,20,0,0,0,Q3,4,None,0,Credit Card,19.75,78.3,0,246.06,4987,25,3
3180,1497,3,8,1,1,1,Female,30,1,0,0,Q3,17,Offer D,0,Bank Withdrawal,91.85,1574.45,0,2287.6,5643,89,1
3181,91,2,,1,8,1,Male,37,1,0,0,Q3,14,Offer D,1,Bank Withdrawal,82.65,1185,0,1822.98,4965,79,5
3182,1133,2,,2,0,0,Female,62,0,0,0,Q3,59,Offer B,0,Bank Withdrawal,68.7,4070.95,0,5891.83,4244,29,3
3183,489,2,,2,0,0,Female,55,0,0,0,Q3,47,None,1,Credit Card,58.9,2813.05,0,4051.5,5774,40,4
3184,1254,2,,3,5,1,Female,33,1,0,0,Q3,71,None,1,Bank Withdrawal,24.65,1710.15,0,4789.42,4015,42,4
3185,599,3,12,1,1,1,Male,43,1,0,0,Q3,47,None,1,Bank Withdrawal,107.35,5118.95,0,6892.73,3620,91,2
3186,680,2,,1,0,0,Male,40,0,0,0,Q3,5,None,0,Bank Withdrawal,96.55,500.1,0,695.75,3787,56,3
3187,1360,3,5,1,1,1,Female,41,1,0,0,Q3,11,Offer D,1,Bank Withdrawal,44.05,483.7,0,756.83,3200,84,1
3188,315,2,,2,3,1,Female,28,1,1,2,Q3,41,None,1,Bank Withdrawal,109.1,4454.25,0,5291.06,4854,77,5
3189,754,2,,3,0,0,Male,56,0,0,0,Q3,52,None,1,Credit Card,63.25,3342.45,0,5876.93,6471,43,4
